"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2021-12-30T14:39:43.000Z","text","ゆい：明日が2021年最後の日かぁ！良いお年を٩(ˊᗜˋ*)و","","","851","114","126"
"2021-12-30T13:29:36.000Z","text","ゆい：今日は引きが良かったのだ♪٩(ˊᗜˋ*)و","","","469","51","39"
"2021-12-29T04:19:02.000Z","text","ゆい：部屋が暖まらないなぁと思っていたら、冷房になっていた…！(｀ﾛ´;)冷房２７℃だからそんなに寒くはなかったけど…いつから？？（笑）","","","578","83","54"
"2021-12-27T04:06:15.000Z","text","スタッフ:みなさま、こんにちはにゃ！会員専用ページ「PHOTO」に『こぼれ写真コーナー』を、「MOVIE」に『Yui's museum plus』を更新いたしましたにゃう！ぜひご覧くださいにゃ♪ฅ( •ω• ฅ＜ﾖﾛｼｸﾃﾞｽﾆｬ‼︎","","","204","42","5"
"2021-12-26T00:34:11.000Z","video","ゆい：わーい！(>_<。)／
 第12話エンドカード公開🌱🎉
＼

最後はしろまんた先生(@shiromanta1020)に
イラストを描いて頂きました🙌
ご視聴ありがとうございました✨

アニメ #先輩がうざい後輩の話 は、
Blu-rayは現在2巻まで発売中👀
糸巻商事女子会やコメンタリー
などの特典内容もチェックを🎁
https://senpaiga-uzai-anime.com/blu-ray/02.html","","","534","76","20"
"2021-12-25T03:32:15.000Z","text","ゆい：サンタさんがピザ屋さんのバイクでピザを運んでいた…！忙しいんだなぁ（笑）
みなさまメリークリスマス！","","","765","97","77"
"2021-12-24T09:58:54.000Z","image","ゆい：きゃー♪( ✧Д✧)╭━━━━━━━━╮
   ジャケット公開🌱
╰ｖ━━━━━━━╯

TVアニメ「#先輩がうざい後輩の話」
Blu-ray第3巻のジャケットを公開しました🏀

さらに、初回製造分限定で付いてくる
しろまんた先生(@shiromanta1020)
書き下ろしマンガも一部公開✨

BD収録内容はコチラ👇
http://senpaiga-uzai-anime.com/blu-ray/","","https://pbs.twimg.com/media/FHMhHrmacAIGUnR?format=jpg&name=360x360,https://pbs.twimg.com/media/FHMhHryaQAMCMGD?format=jpg&name=360x360","377","73","15"
"2021-12-24T07:43:07.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

Merry Xmas！

寒そうですが、素敵なクリスマスを過ごして下さいね〜！

","","","341","97","28"
"2021-12-23T02:52:56.000Z","image","スタッフ:みなさま、こんにちはにゃ！2022/4/29(金)ロードショー劇場版「RE:cycle of the PENGUINDRUM」に夏芽真砂子役でほっちゃんの出演が決定いたしましたにゃう♪くわしくは下記をご覧くださいにゃう♪ฅ( •ω• ฅ＜ﾖﾛｼｸﾃﾞｽﾆｬ‼︎
◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤
RE:cycle of the PENGUINDRUM
　［前編］君の列車は生存戦略
　　2022年4月29日(金)公開
◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤

#劇場版ピンドラ
前編キービジュアル公開🐧💎

劇場版公式サイトもオープン🍎
https://penguindrum-movie.jp

#幾原邦彦 #ピンドラ10周年","","https://pbs.twimg.com/media/FHL_zZOaAAAMjd2?format=jpg&name=small","257","106","6"
"2021-12-21T01:22:21.000Z","text","ゆい：ジャンボYuiってイヤだな（笑）スタッフ:みなさま、こんにちはにゃ！「黒ネコ同盟ひみつ文書File.121」を本日12/20(月)に発送完了しましたにゃ！1/10(月)になりましてもお手元に届かない場合は1/24(月)までに黒ネコ同盟までご連絡くださいにゃ。
※会員専用ページからの年末ジャンボYui4応募は【1/31(月)23:59まで】ですにゃ♪","","","405","60","45"
