Date,Post Type,Content,Video Thumbnail,Image,Like,Retweet,Reply
2013-12-30T14:58:37.000Z,text,ゆい：ではこの一問で終わりたいと思います♪年末のお忙しい時期に、ご協力ありがとうございました♪一問一答祭りは終わりますが、感想はお待ちしています♪よーし！良いお年をー！(｀・ω・´)ゞ RT :  船長！そろそろ〆の挨拶をお願いします #パイレーツオブユイ祭り,,,41,21,36
2013-12-30T14:55:26.000Z,text,ゆい：雑誌っぽくすること♪内容もしっかり作りたかったのです♪ RT :   海賊ウォーカーをつくるにあたり､ほっちゃんが一番こだわったものはありますか? #パイレーツオブユイ祭り 見ることが出来てほんとによかったです♪(*´∇｀*),,,25,2,1
2013-12-30T14:42:23.000Z,text,ゆい：あはは♪空とか宇宙のライブって何だろう？（笑）空飛ぶ島とか、出てくるのかな…？(｀ﾛ´;) RT :  陸に、海にと。次の冒険の舞台は、空？、宇宙？ 楽しみにしてます(^^) #パイレーツオブユイ祭り,,,26,5,
2013-12-30T14:29:54.000Z,text,"ゆい：しばらく出番がなさそうですし、冬眠かなぁ？…倉庫で（笑） RT :  クマスターさんはそろそろ冬眠でしょうか(どこで？。よいお年をとお伝えください。
#パイレーツオブユイ祭り",,,23,4,
2013-12-30T14:28:44.000Z,text,ゆい：あはは♪冒険してきました♪みなさまもぜひ冒険してみて下さい♪ RT :  全部見終わりました！冒険活劇を見ているようで本当に楽しい作品だと思います。ほっちゃんの演技も生き生きしてて海賊天職感が伝わってきました(笑) #パイレーツオブユイ祭り,,,23,2,2
2013-12-30T14:26:08.000Z,text,ゆい：スクランブルからの宴会シーンは盛り上がりました♪宴会が（笑） RT :  パイレーツオブユイ3013の中でここは狙い通り上手くいったなーと思うシーンは？　#パイレーツオブユイ祭り,,,25,2,
2013-12-30T14:25:01.000Z,text,ゆい：占いのエコーちゃん可愛いです♪まだまだ世の中にはいろんなエコーちゃんがいるのですね♪(*´∇｀*) RT :  ライブBD買って来ました！ 海賊Walkerの12星座エコーちゃん可愛いですね♪ エコーちゃん久々の活躍（笑） #パイレーツオブユイ祭り,,,26,3,2
2013-12-30T14:22:13.000Z,text,ゆい：大まかには私と演出家さんが、細かいところは証明さんが決めて下さいました♪ RT :  フリフラが多彩な色を出していますが色は誰が決めたのですか？ #パイレーツオブユイ祭り,,,65,34,2
2013-12-30T14:20:22.000Z,text,ゆい：あら♪そうなのですね♪ありがとうございます♪(*´∇｀*) RT @hmnzi:  ギリギリ年内にYouTubeのGolden TimeのPVが10万回再生突破しましたね！おめでとうございます♪ #パイレーツオブユイ祭り,,,23,2,
2013-12-30T14:18:23.000Z,text,ゆい：目標は自立です♪でもとにかく楽しい１年にしたいです♪自分を幸せに出来るのは自分ですから（笑） RT :  まだ間に合うかな？ほっちゃんの2014年の抱負を教えてください！ #パイレーツオブユイ祭り,,,49,18,2
2013-12-30T14:15:27.000Z,text,ゆい：本当に！また冒険できたら良いですね♪頑張ります！(>_<) RT :  今年もたくさんの幸せをありがとうございましたm(_ _)m来年も色々と冒険に連れて行ってください、お供します(｀・ω・´) #パイレーツオブユイ祭り,,,28,3,1
2013-12-30T14:14:30.000Z,text,ゆい：みなさまのおかげで本当に楽しい１年でした♪ありがとうございました(｀･ω･´) RT :  一問一答祭りお疲れ様でした。最後に、無料ライブや冒険Ⅲの劇場公開など様々な出来事があった2013年を振り返って一言お願いします。 #パイレーツオブユイ祭り,,,27,4,2
2013-12-30T14:12:48.000Z,text,ゆい：完結編楽しんで下さい〜♪ RT :  ほっちゃんこんばん天！私はベストライブにしか参加していないので、あの続きがやっと知れます！1000年後…楽しみです♪初参加だったベストライブがとても良かったので来年黒ネコ同盟に入会しますね #パイレーツオブユイ祭り,,,22,4,
2013-12-30T14:10:05.000Z,text,ゆい：思いがけない共演♪ RT @PrizmYui:  手乗りタイガーならぬ、肩乗りモクちゃんです。ほっちゃんの肩に乗せたらもっと可愛いんじゃないかと思って、夢の2ショット撮って見ました^ω^  #パイレーツオブユイ ,,,43,11,1
2013-12-30T13:00:59.000Z,image,ゆい：アイサー(｀・ω・´)ゞ RT :  何とか年内に出航準備が出来ました！これから大海賊時代に向かって出航だー!！(｀･ω･´)ゞ　#パイレーツオブユイ祭り,,https://pbs.twimg.com/media/Bcu4WhNCEAE8e3y?format=jpg&name=small,28,6,7
