Date,Post Type,Content,Video Thumbnail,Image,Like,Retweet,Reply
2012-10-30T11:47:42.000Z,text,ゆい：さっき、この前忘れちゃったことを思い出したのですが、そんなにたいした事がなかった上に、また忘れてしまいました…どうした？私？（笑）,,,39,20,63
2012-10-29T15:17:22.000Z,text,ゆい：さっき、面白いことに気づいたのですが、それがなんだか忘れてしまいました…(ｰ  ｰ;)大発見だったきがする…（笑）,,,45,14,43
2012-10-29T02:55:17.000Z,text,ゆい：お天気が良いので、上着きていると暑い～ヽ(´o｀；脱ぐと荷物になるしな～。,,,28,10,34
2012-10-28T16:00:51.000Z,text,ゆい：天たまはハロウィンでしたよ～♪(*´∇｀*)ピンクのワンピース着ました（笑）,,,28,12,25
2012-10-28T13:05:00.000Z,text,スタッフ：天たまハロウィンにゃう!!#tentama,,,13,11,8
2012-10-28T12:14:26.000Z,text,ゆい：ふう～！撮影終わったぜ(｀･ω･´)ｂ室内だから、雨大丈夫だったぜ！,,,34,12,45
2012-10-27T13:32:53.000Z,text,スタッフ：引き続きリトバスの時間!!ほっちゃん優しいにゃう(*´∀`),,,19,16,7
2012-10-27T13:08:42.000Z,text,スタッフ：D.C.にゃうΣ(○口○),,,15,12,6
2012-10-27T09:21:48.000Z,text,ゆい：フェアリーテイル、いい話だった～♪(*´∇｀*),,,24,13,18
2012-10-26T16:56:04.000Z,text,ゆい：Ｋ、パジャマ待機！(｀･ω･´),,,44,30,26
2012-10-26T14:29:12.000Z,text,ゆい：今日はまんぷく～♪(*´∇｀*),,,29,9,26
2012-10-26T06:49:56.000Z,text,ゆい：はっ！(｀ﾛ´;)そっか！RT  あっという間ですね。。今年があと10週ないなんて(＞人＜;) RT : 言葉責め日記、更新です。もう月末かー。10月が終わるのはちょっとさみしいです。でも、11月も好きですが(笑),,,21,7,21
2012-10-25T04:38:44.000Z,text,ゆい：あははσ(^_^;)RT  み、見出し(笑)   RT : 映画館でホアーッ！「劇場版 堀江由衣」上映劇場さらに追加 ,,,33,37,12
2012-10-25T04:38:25.000Z,text,"ゆい：わーい♪(^-^)/RT  ライブの映像上映「堀江由衣をめぐる冒険III ～Secret Mission Tour～」の上映館が新たに追加されました！
石川県、香川県、福島県でも上映決定♪( ´▽｀)
",,,20,21,10
2012-10-24T06:30:00.000Z,text,ゆい：はっ！(｀ﾛ´;)もしかして正式に書くと、御Newということ？！,,,40,15,34
2012-10-24T01:01:03.000Z,text,ゆい：良かった…ヽ('ヮ'*)ﾉおにゅう、使っている人多い（笑）,,,37,8,13
2012-10-24T00:48:04.000Z,text,ゆい：おにゅうの秋服だぜぃ(*´∇｀*)おにゅう…ってまだ使います？σ(^_^;),,,43,18,33
2012-10-23T13:19:41.000Z,image,"ゆい：ハ、ハートが足されているっ！
（笑）RT  加工した写真ももらいました(笑)   バイト仲間になりましたね(笑)",,https://pbs.twimg.com/media/A54ikQ-CQAAIKm8?format=jpg&name=small,34,24,14
2012-10-23T13:19:07.000Z,text,ゆい：おお(((o(*ﾟ▽ﾟ*)o)))RT  ちなみにタワーレコード新宿店さんです♪( ´▽｀),,,19,7,3
2012-10-23T13:18:35.000Z,text,"ゆい：あはは♪そう言うことですか（笑）RT  鷹の爪のスタッフさんが送ってくれました！11/7にリリースになる「秘密結社 鷹の爪NEO①」DVDの販促のためタワレコさんに働きにきた吉田くんが、ほっちゃんとご対面で大興奮！ ""な瞬間だそうです(笑)""",,,21,8,1
2012-10-23T13:18:32.000Z,image,ゆい：ひい…っ！(｀ﾛ´;)RT  ホァー！！！！(笑)   2ショット！,,https://pbs.twimg.com/media/A54NvWwCMAEOTS6?format=jpg&name=small,46,45,2
2012-10-23T13:08:19.000Z,text,ゆい：打ち上げ～♪でも何も当たらなかった(*´∇｀*),,,21,14,29
2012-10-23T01:58:37.000Z,text,ゆい：晴れと雨が同時に～！(｀ﾛ´;),,,25,13,29
2012-10-22T14:00:21.000Z,text,ゆい：お菓子を食べちゃったわ♪ヽ('ヮ'*)ﾉ…こんな時間にね…（笑）,,,32,21,40
2012-10-22T11:13:24.000Z,text,ゆい：はっ！(｀ﾛ´;)もうこんな時間だ～！,,,24,12,8
2012-10-22T11:12:24.000Z,text,ゆい：おばあちゃんになってから、自分の出演した作品を見たり、CDを聞いたりするのが夢なのです♪…機械が変わってそうですが…((((；ﾟДﾟ))))))),,,71,50,43
2012-10-22T09:16:23.000Z,image,ゆい：気をつけて下さい～(^-^)/RT  逆側〜！！！,,https://pbs.twimg.com/media/A5yvyrSCAAA-5y8?format=jpg&name=small,20,14,3
2012-10-22T09:14:14.000Z,image,ゆい：お間違えのないように♪RT  締切日なので、BEST LIVE 応募はがきの見本を再アップ！埼玉県の字が間違っています。すみません。。。そして皆さんは住所を最後までお書きください(＞人＜;),,https://pbs.twimg.com/media/A5yvowrCUAA2JEG?format=jpg&name=small,22,20,6
2012-10-22T02:24:06.000Z,text,ゆい：『BEST ALBUM』の初回版がもうお店にある分しかないんだそうな…サンプル版もないんだそうな…私、ひとつしかもってないけど、大丈夫かな？((((；ﾟДﾟ)))))))なくしたり壊したりしませんように！,,,32,49,31
2012-10-21T15:33:45.000Z,image,ゆい：最後、ネタがなくなったっぽいな…(´･_･`)RT  さぁー！日付け変わりまして、「堀江由衣BEST LIVE〜由衣と時間泥棒〜」の応募は本日22日（月）消印有効です！急げ〜♪,,https://pbs.twimg.com/media/A5vSsvdCMAQ6ung?format=jpg&name=small,37,31,12
2012-10-21T15:31:12.000Z,text,ゆい：ラブデスがすっかり社歌と呼ばれるように（笑）,,,82,84,25
2012-10-21T13:24:51.000Z,text,ブログを更新しました。 『DENGEKI祭り♪おまけ』 ,,,13,7,7
2012-10-21T13:24:12.000Z,text,ブログを更新しました。 『DENGEKI祭り♪３』 ,,,13,10,2
2012-10-21T13:22:05.000Z,text,ブログを更新しました。 『DENGEKI祭り♪２』 ,,,12,11,2
2012-10-21T13:21:14.000Z,text,ブログを更新しました。 『DENGEKI祭り♪』 ,,,17,19,1
2012-10-21T12:42:38.000Z,text,ゆい：気をつけてお家に帰って下さいね♪(*´∇｀*),,,33,23,24
2012-10-21T12:41:37.000Z,text,ゆい：はふはふ(*´∇｀*)DENGEKI MUSIC LIVE!無事終わりました～♪ありがとうございます♪何だかとても楽しかったです♪(^-^)/ものすごくたくさんの声援ありがとうございました♪心強かったです！！,,,53,50,37
2012-10-21T07:41:35.000Z,text,ゆい：スタンバイなう！(｀･ω･´)きて下さったみなさま～！よろしくお願いします～！ひええ～！,,,24,18,28
2012-10-21T05:38:30.000Z,text,ゆい：祭りだ～祭りだ～♪ψ(｀∇´)ψわ～っしょい♪,,,27,24,23
2012-10-21T02:11:52.000Z,text,ゆい：さすがです（笑）RT  これ実は社長室です（笑）,,,20,7,7
2012-10-21T02:11:28.000Z,image,"ゆい：社長、心が広い！RT  おはようございます！
昨日発表になりました「堀江由衣BESTLIVE〜由衣と時間泥棒〜」応募締切まであと１日！！！
まだの方は今すぐ、往復はがきを買いにいってくださいませっ！",,https://pbs.twimg.com/media/A5saQIRCIAANIf6?format=jpg&name=small,29,26,7
2012-10-20T15:48:28.000Z,text,ゆい：そして明日はDENGEKI祭のライブです♪いらっしゃるみなさま、よろしくお願いしますっ！(｀･ω･´)ｂ,,,34,25,25
2012-10-20T15:44:29.000Z,text,"ゆい：です♪(^-^)/RT  HPも更新しました！詳細情報はこちらです(･∀･) 
",,,21,15,5
2012-10-20T15:44:12.000Z,text,"ゆい：どうなんだろ？このタイトル…（笑）RT  幕張メッセ2Daysライヴタイトル決定！！
3月16日(土)堀江由衣BEST LIVE～由衣と時間泥棒～
3月17日(日)堀江由衣をめぐる冒険Ⅳ～パイレーツ・オブ・ユイ 3013～
です！",,,44,92,21
2012-10-20T11:07:12.000Z,text,ゆい：栗を食べるのだ！(｀･ω･´),,,33,18,36
2012-10-20T09:34:28.000Z,image,ゆい：な、なんの打ち合わせだろ…？（笑）RT  からのー！「ライヴも少しずつ近づいてきたからね、打ち合わせ、打ち合わせ。」,,https://pbs.twimg.com/media/A5o0rxfCcAAVsn0?format=jpg&name=small,35,17,3
2012-10-20T09:32:54.000Z,image,ゆい：RT  いよいよ締切間近！！！キングレコードの総務部に乱入。「なんかいる！」とちょっとした騒ぎに（笑）,,https://pbs.twimg.com/media/A5oz49LCEAAaXts?format=jpg&name=small,36,20,4
2012-10-19T17:20:28.000Z,image,"ゆい：のぼりたくさんだ～♪ヽ('ヮ'*)ﾉRT  昭和通り館の外にはほっちゃんののぼりも！
お近くの方は是非ぜひ今週末足を運んでみてくださいね☆",,https://pbs.twimg.com/media/A5k0_zpCUAER8G8?format=jpg&name=small,26,9,8
2012-10-19T17:19:30.000Z,text,ゆい：空いてるかな？σ(^_^;)RT  てなわけで、お送りしてきましたが、パセラさんとのコラボはあと2日！！21日（日）までなのです（>_<）,,,21,4,3
