Date,Post Type,Content,Video Thumbnail,Image,Like,Retweet,Reply
2013-10-30T13:02:51.000Z,text,ゆい：ゴールデンタイム発売まであと２週間♪(*´∇｀*)今は特にやる事なし！（笑）,,,47,36,46
2013-10-30T05:55:15.000Z,text,ゆい：どれも可愛かった♪ RT  #05 HALLOWEENの視聴ありがとうございました！今回登場したpixivイラストコンテストの画像はこちらでもご覧頂けます。本編に劣らず可愛いイラストの数々をぜひご覧下さいませ。  #モノクローム,,,34,15,9
2013-10-29T16:50:44.000Z,text,ゆい：あっという間過ぎて見ながら書けない…(｀ﾛ´;)まあ、それだけ一生懸命見ていたと言う事で…（笑）,,,35,16,16
2013-10-29T16:45:23.000Z,text,ゆい：まさかのハロウィン！(｀ﾛ´;) RT : ナグゴハ イネーガー！,,,34,17,11
2013-10-29T16:37:14.000Z,text,スタッフ:たくさんのご応募ありがとうございました！！ #モノクローム,,,14,7,1
2013-10-29T16:35:38.000Z,text,スタッフ:スーパーほっちゃんタイム！,,,30,30,1
2013-10-29T16:34:07.000Z,text,"スタッフ:待機 ニャウ！ #モノクローム : タイキ ナウ！""""",,,17,5,1
2013-10-29T15:02:56.000Z,text,"ゆい：はいはい！(｀･ω･´) RT : キョウハアニメダイゴワ オンエアー！
ミンナ ワスレズニネ！",,,21,12,6
2013-10-29T12:11:30.000Z,text,ブログを更新しました「とりっくおあとりーと♪」 ,,,24,19,21
2013-10-29T08:26:09.000Z,text,ゆい：前に出てる！(｀ﾛ´;) RT : 先週の#04 を見逃した！という方は配信の方で前回のおさらいをすることができますよー！お時間のある際にぜひご覧下さいませ。  #モノクローム,,,21,7,9
2013-10-28T14:23:03.000Z,text,"ゆい：ちょっと上から目線…？(｀ﾛ´;) RT : ミンナワタシノイイトコロ
チャント ヒョウゲン シテタ！！",,,30,6,13
2013-10-28T12:44:21.000Z,text,ゆい：すごーい！可愛い！(*´∇｀*) RT : 募集しておりましたpixivイラストコンテストの結果を発表しておりますこちらのイラストは明日放送の#05 に登場致します！ぜひお楽しみに！  #モノクローム,,,33,15,8
2013-10-28T08:38:56.000Z,text,ゆい：ほうほう… RT : マエニデルノガ ワタシノシゴトダカラ“@ArakiOg72:  モノクロームさん、マネオマネージャはTwitterやってないのですか？”,,,22,11,2
2013-10-28T04:47:20.000Z,text,"ゆい：むふふ♪（＾ω＾） RT : 多売特典の対象店舗はこちらです〜！

 #ゴールデンタイム",,,21,10,8
2013-10-28T04:47:05.000Z,image,"ゆい：大きめのしおりです！（笑） RT : 多売特典のしおりも完成しました〜！いい感じです(･∀･) 
#ゴールデンタイム",,https://pbs.twimg.com/media/BXoUus1CUAA67wc?format=jpg&name=small,32,21,8
2013-10-28T04:14:08.000Z,text,"ゆい：ありがとうございました〜(*´∇｀*) RT : あらためましてゴールデンタイム上映イベントありがとうございました〜！盛上がりましたね*\(^o^)/*
#ゴールデンタイム",,,21,5,7
2013-10-28T04:10:42.000Z,text,ゆい：朝から撮影なう！(*´∇｀*),,,33,13,26
2013-10-27T14:31:48.000Z,text,ゆい：明日は月曜日！頑張りましょう！(｀ﾛ´;),,,56,49,55
2013-10-27T13:01:06.000Z,text,ゆい：あ！そう言えばまた須藤さん、私の服のバラの事、トークでふれてくれなかった…,,,42,21,20
2013-10-27T12:57:00.000Z,text,ゆい：いや〜、それにしてもハシャギ過ぎたな…（笑）反省（笑）,,,46,28,25
2013-10-27T12:56:21.000Z,text,ゆい：ゴールデンタイム舞台挨拶無事終了しました！ふ〜(*´∇｀*)みなさんはまだ見てるかな？？（＾ω＾）,,,50,30,35
2013-10-27T11:24:32.000Z,text,スタッフ:まもなくゴールデンタイム上映会スタートにゃう！来てくださっている皆さま、楽しみましょう♪#ゴールデンタイム,,,17,15,4
2013-10-27T11:15:13.000Z,text,スタッフ:待機にゃう♪: 本日はゴールデンタイムの上映会です♪大画面の香子さんが楽しみです(･∀･)   ,,,,,
"#ゴールデンタイム""""",,,14,14,4,,
2013-10-27T08:18:25.000Z,text,"ゆい：おお！Σ（ﾟдﾟlll） RT : ハッ！4696フォロワーコエタ！
（≧∇≦）",,,23,12,10
2013-10-26T16:27:33.000Z,text,ゆい：むむう！香子さん！(｀ﾛ´;),,,44,23,19
2013-10-26T12:50:19.000Z,text,ゆい：明日はゴールデンタイム上映会の舞台挨拶です♪いらっしゃる方は気をつけて来て下さいね♪(*´∇｀*)珍しく夜遅めなイベント！さすが大学生！（笑）,,,45,24,24
2013-10-26T12:46:41.000Z,text,"ゆい：土屈ミエ♪
これで完璧♪(*´∇｀*)",,,50,16,15
2013-10-26T08:58:17.000Z,text,"ゆい：土屈シエ
こっちの方が似てる？？",,,37,20,19
2013-10-26T08:55:53.000Z,image,"ゆい：出来たどー！(*´∇｀*) RT : 「Golden Time」ポスターもできましたっ！KING e-SHOPでは特典になります♪
",,https://pbs.twimg.com/media/BXeb6yPCMAA1U3O?format=jpg&name=small,37,27,13
2013-10-26T04:03:33.000Z,text,ゆい：エ屈ミエ（笑）,,,47,26,17
2013-10-26T03:47:04.000Z,image,"ゆい：ええ？！（笑） RT : 10月末までの予定ですので是非♪
詳細→
あ！あの方はここでも前に出てました(笑)",,https://pbs.twimg.com/media/BXd4-q2CAAAEwni?format=jpg&name=small,24,10,4
2013-10-26T03:46:17.000Z,image,ゆい：おお！謎解きもぜひ！(((o(*ﾟ▽ﾟ*)o))) RT : 先日パセラ秋葉原電気街店のコラボカフェにいってきました♪本当に全部おいしいです(((o(*ﾟ▽ﾟ*)o))),,https://pbs.twimg.com/media/BXd4MR3CIAAsuz1?format=jpg&name=small,28,9,10
2013-10-25T14:43:49.000Z,text,ゆい：何だか今週はバタバタしております…このあとは1人ファッションショーだ！(｀ﾛ´;),,,40,24,42
2013-10-25T07:02:32.000Z,text,スタッフ：ほっちゃんイベント情報です！！「ゴールデンタイム」振り返り上映イベントのゲストで出演致します！10月27日（日）角川シネマ新宿シネマ１にて！※チケット購入に関しては下記劇場HPをご確認くださいにゃう！,,,19,27,3
2013-10-25T00:44:46.000Z,text,ゆい：それにしても、猫物語も映画館でやっていたみたいですし、ゴールデンタイムも映画館でやりますし…何だか映画館づいてますなぁ♪(((o(*ﾟ▽ﾟ*)o)),,,32,21,29
2013-10-25T00:37:09.000Z,text,"ゆい：薄目？！怖いよ…(｀ﾛ´;) RT : ウスメ アケテ オヤスリープ。
(¬_¬)",,,29,9,6
2013-10-24T15:26:53.000Z,text,ゆい：それにしてもゴールデンタイムはイベントたくさんで、楽しいですね♪(*´∇｀*)服考えなきゃだ〜！,,,42,16,28
2013-10-24T15:19:34.000Z,text,ゆい：出来てるっぽい♪良かった(*´∇｀*),,,25,9,13
