Date,Post Type,Content,Video Thumbnail,Image,Like,Retweet,Reply
2012-03-30T04:00:39.000Z,text,ゆい：一生懸命歩いていたら暑い(｀ﾛ´;)寒くなくて良かった♪( ´▽｀),,,25,12,25
2012-03-29T09:28:45.000Z,text,ゆい：おお！いろんなところから桜情報が(*´∇｀*),,,16,4,19
2012-03-29T03:55:18.000Z,text,ゆい：日差しが暖かい(*´∇｀*)そろそろ桜咲くかなぁ♪,,,23,11,40
2012-03-28T13:03:27.000Z,text,ゆい：夜は寒い…のかっ！？(｀ﾛ´;),,,14,6,36
2012-03-28T06:02:36.000Z,text,ゆい：何だか暖かい(*´∇｀*),,,15,5,23
2012-03-27T13:41:55.000Z,text,ブログを更新しました。『私はみそが♪』,,,8,2,8
2012-03-27T13:33:14.000Z,text,ゆい：ですです(*´∇｀*)RT  ということで、Nステスペシャル打ち合わせなう。いままでの放送と少し違う形になりますが、今回も絶対楽しんでいただけるとおもいます。ψ(｀∇´)ψ,,,12,2,4
2012-03-27T06:05:15.000Z,text,ブログを更新しました。『福岡♪』,,,8,5,9
2012-03-27T05:48:42.000Z,text,ゆい：日向はあたたかいですね～♪(*´∇｀*)再びダッフルコーターです♪,,,16,8,20
2012-03-26T07:56:58.000Z,text,ゆい：東京も良いお天気です♪今回のライブツアーは、とりあえずお天気良くてよかった～(*´∇｀*)寒かったですが…,,,26,10,47
2012-03-26T01:10:16.000Z,text,ゆい：牛に出会えました♪すき焼きのお弁当～(*´∇｀*),,,27,13,39
2012-03-25T16:51:06.000Z,text,"ゆい：牛、見かけなかったですね…（笑）RT  神戸公演も無事終了しました〜！ありがとうございました♪( ´▽｀)
神戸牛食べれるかな？（笑）",,,28,10,9
2012-03-25T13:07:48.000Z,text,ゆい：神戸のライブも無事終わりました～♪来て下さったみなさま、ありがとうございました(*´∇｀*),,,36,63,98
2012-03-25T03:33:13.000Z,text,ゆい：いいお天気だぁ～♪ほのぼの(*´∇｀*),,,32,17,49
2012-03-24T14:51:55.000Z,text,ゆい：iPhoneの充電器忘れた～！(｀ﾛ´;)明日、誰かに借りよう…,,,21,13,22
2012-03-24T12:57:46.000Z,text,ゆい：福岡ライブ無事終わりました～♪初めて来て下さった方も、久しぶりな方もありがとうございました(*´∇｀*)でもまた遅刻しちゃったから（笑）明日は気を付けなきゃ！,,,37,54,76
2012-03-24T03:35:24.000Z,text,スタッフ：皆さまおはようございます。本日の福岡会場でも引き続き2012年度School Calendarを販売します。4月から始まるスクールカレンダーですのでこの機会にぜひにゃう♪,,,13,9,7
2012-03-23T14:12:13.000Z,text,ゆい：面白かったー！ルパンVSコナン最高だー(*´∇｀*)さてさて明日は福岡ライブなので早めに寝ますー♪遅刻しないようにしなきゃ！,,,43,64,63
2012-03-23T13:18:12.000Z,text,ゆい：じげんパパ♪コナン君可愛い♪,,,25,32,19
2012-03-23T13:08:37.000Z,text,ゆい：きゃー♪ルパン～♪(*´∇｀*),,,40,53,18
2012-03-23T12:41:00.000Z,text,ゆい：うおおー！ふじこさんー！,,,29,52,24
2012-03-23T12:34:07.000Z,text,ゆい：おお！蘭姉ちゃんと話している！(*´∇｀*),,,43,73,16
2012-03-23T12:26:17.000Z,text,ゆい：おおー！ちょっとハラハラ(｀ﾛ´;),,,27,20,15
2012-03-23T09:53:12.000Z,text,ゆい：今日はルパンVSコナン！！夢の共演♪(*´∇｀*),,,22,67,34
2012-03-23T06:09:23.000Z,text,ゆい：マヨナカテレビ…見れるかなぁ（笑）,,,16,21,16
2012-03-23T05:30:04.000Z,text,ゆい：き、霧っぽい(｀ﾛ´;),,,12,4,14
2012-03-23T04:27:33.000Z,text,ブログを更新しました。『沖縄ブログ⑫』,,,6,4,3
2012-03-23T04:16:13.000Z,text,ブログを更新しました。『沖縄ブログ⑪』,,,6,2,2
2012-03-23T04:15:19.000Z,text,ブログを更新しました。『沖縄ブログ⑩』,,,6,2,
2012-03-22T09:55:46.000Z,text,ゆい：ライブの日、晴れると良いなぁ♪( ´▽｀),,,16,9,27
2012-03-22T06:31:18.000Z,text,ゆい：何となく今日はうららかですね～♪(*´∇｀*),,,20,7,19
2012-03-21T11:42:19.000Z,text,ゆい：今日も筋肉痛大丈夫そうです(^-^)/筋肉あまり使わなかったのかな？？,,,20,11,43
2012-03-21T05:11:00.000Z,text,ブログを更新しました。『ライブ用のツメ♪』,,,7,5,2
2012-03-21T05:08:38.000Z,text,ブログを更新しました。『昨日の晩ごはん♪』,,,7,2,5
2012-03-20T13:40:20.000Z,text,ゆい：名古屋のライブも無事終わりました～♪あ！お家に帰るまでがライブなので、まだ終わってないかも！（笑）来て下さったみなさま、本当にありがとうございました(^-^)/やっぱり名古屋は暖かいです♪,,,36,43,76
2012-03-20T13:36:53.000Z,image,ゆい：わー♪ありがとうございます♪RT  お花もたくさん。ファンの皆様、関係者様いつもありがとうございます。,,https://pbs.twimg.com/media/AoaWVNNCIAAZW7J?format=jpg&name=small,18,4,2
2012-03-20T13:36:08.000Z,text,ゆい：おっと！RT  Coloringと秘密をご購入のみなさま！連動購入特典の応募は明日3/21までの消印有効となっております！まだ間に合いますので、お忘れなく♫よろしくお願いします。,,,15,9,3
2012-03-20T05:58:27.000Z,text,ゆい：そろそろリハです♪が、おなかすいたー(｀ﾛ´;),,,15,9,42
2012-03-20T02:52:25.000Z,text,ゆい：あれ？エコーちゃん？エコーちゃん！違うよ！ひつまぶしと手羽先だよ！RT  味噌カツ…きしめん…味噌カツ…きしめん…RT : ゆい：…ひつまぶし…手羽先…ひつまぶし…手羽先…,,,27,30,11
2012-03-19T11:53:18.000Z,text,ゆい：…ひつまぶし…手羽先…ひつまぶし…手羽先…,,,37,43,80
2012-03-18T13:16:22.000Z,text,ゆい：ドキドキドキドキ…♪( ´▽｀)RT  Nステ リクエストスペシャルの集計中なう。ふむふむふむふむ(￣▽￣),,,17,7,10
2012-03-18T09:34:10.000Z,text,ゆい：昨日の夜にこなければ、私は筋肉痛クリアです！(*´∇｀*)むふふ～♪,,,25,8,33
2012-03-18T04:25:53.000Z,text,ブログを更新しました。『沖縄ブログ⑨』,,,7,1,2
2012-03-18T04:17:34.000Z,text,ブログを更新しました。『沖縄ブログ⑧』,,,5,,2
2012-03-18T04:16:35.000Z,text,ブログを更新しました。『沖縄ブログ⑦』,,,6,,2
2012-03-18T03:57:33.000Z,text,ゆい：筋肉痛なし！でした(^-^)/,,,25,10,47
2012-03-17T12:58:07.000Z,text,"スタッフ：あと2時間にゃう！: NICONICO STATION PVリクエストSPECIAL""の締切は本日3/17 24時までとなっております！HPトップの右上のバナーよりチェックしてみてくださいね♪ """"",,,9,7,1
2012-03-17T04:50:02.000Z,text,ブログを更新しました。『沖縄ブログ⑥』,,,6,2,5
2012-03-17T04:44:25.000Z,text,ブログを更新しました。『沖縄ブログ⑤』,,,7,2,
2012-03-17T04:33:21.000Z,text,ブログを更新しました。『沖縄ブログ④』,,,6,2,2
2012-03-17T04:32:20.000Z,text,ブログを更新しました。『沖縄ブログ③』,,,6,2,
2012-03-17T04:26:49.000Z,text,ブログを更新しました。『沖縄ブログ②』,,,6,2,2
2012-03-17T04:24:13.000Z,text,ブログを更新しました。『突然ですが、沖縄ブログ♪』,,,7,4,2
2012-03-17T04:23:17.000Z,text,ブログを更新しました。『くまチョコ♪』,,,6,1,1
2012-03-16T15:26:22.000Z,text,ゆい：おお！それは嬉しいな～♪秘密３部作もとっても人気ものだよ～(^-^)/RT  こちらこそありがとう！帰り道、ライブに来た人がみんな、すごく楽しそうに感想言いあいながら帰る姿を見て、あらためて感動したよ！,,,25,8,5
2012-03-16T15:23:25.000Z,text,ゆい：すごい！みんな、自主的にネタバレ禁止してくれていた（笑）さぁ！ペルソナ！,,,25,15,8
2012-03-16T15:19:21.000Z,text,ゆい：浅野さま！今日はありがとうでした～(^-^)/RT  ・・・だそうですよ、ライブに行ったみなさん♪RT : ゆい：今日いいわすれましたー！！ネタバレ禁止でお願いします！！（笑）,,,23,9,1
2012-03-16T14:27:58.000Z,text,ゆい：東京２日間のライブが終わりました～♪楽しくてあっという間でした(^-^)/それも盛り上げて下さったみなさまのおかげです！！ありがとうございました(*´∇｀*)お家に帰るまでがライブですので気をつけて下さいね♪,,,48,64,55
2012-03-16T14:08:38.000Z,text,ゆい：今日いいわすれましたー！！ネタバレ禁止でお願いします！！（笑）,,,45,105,37
2012-03-16T03:09:57.000Z,text,ゆい：良いお天気ですが、寒いです(｀ﾛ´;)あったかくしてライブいらして下さいね♪,,,23,22,43
2012-03-15T13:55:52.000Z,text,ゆい：さてさて、今日は早めに寝よう～♪明日、寝坊したら大変ですからね♪ψ(｀∇´)ψ,,,32,14,66
2012-03-15T13:38:28.000Z,text,ゆい：でもとっても楽しかったです♪本当にありがとうございました(*´∇｀*)みなさま、気をつけて帰って下さいね♪お家に着くまでがライブですから♪,,,51,45,37
2012-03-15T13:36:30.000Z,text,ゆい：ひとまず、ライブ初日無事終わりました～♪来て下さったみなさま、ありがとうございました(^-^)/やっぱり緊張していたのか、やろうと思っていた事をちょこちょこ忘れていたり（笑）,,,57,57,44
2012-03-15T03:15:46.000Z,text,スタッフ：いいお天気になりましたね♪急ですがご案内です。今日と明日のNHKホールにて終演後、黒ネコ同盟の新規ご入会のみ会場にて受付できることになりました！色んな事情により受付できるのはこの2日間になります。名古屋・福岡・神戸にご来場の皆様、ごめんなさい・・にゃう・・。,,,12,19,13
2012-03-15T02:25:32.000Z,text,"ゆい：見てね♪RT  NHKホールなう！本日から堀江由衣をめぐる冒険Ⅲがついにスタートします♪よろしくお願い
致します！物販は１４時～です。
物販詳細はこちら☆
",,,22,27,3
2012-03-15T02:24:29.000Z,text,ゆい：リハです～(^-^)/,,,20,9,16
2012-03-14T11:08:14.000Z,text,ブログを更新しました。『お知らせ』,,,9,9,8
2012-03-14T10:35:26.000Z,text,ブログを更新しました。『おまけ♪』,,,10,3,2
2012-03-14T10:34:49.000Z,text,ブログを更新しました。『キラキラ♪』,,,9,1,2
2012-03-14T10:03:43.000Z,text,ゆい：ありがとうございます♪むふふ♪頑張ります！(^-^)/RT  ほっちゃんこんにちわ☆いよいよ明日からSecret Mission Tour始まりますね♪ほっちゃんに逢える事、『秘密』の曲達が直接聴ける事、本当に楽しみです(*^▽^*)ノ RTOK☆,,,12,,1
2012-03-14T09:44:08.000Z,text,ゆい：さてさて、いよいよ明日からライブツアーが始まります！((((；ﾟДﾟ))))ふえぇ！今日、最後のリハーサルをしてきました！上手くいきますように！楽しんでもらえますように！(｀･ω･´),,,30,27,38
2012-03-14T09:41:21.000Z,text,ゆい：ん？呼ばれたような…気のせいか…（笑）RT  （笑）RT : ホッーーーー、ホワーーーッ、ホワイトデーじゃないかー！！！！,,,39,62,1
2012-03-13T16:22:01.000Z,text,"ゆい：こちらももうすぐ♪RT  キラキラみつばちをめぐる冒険なう♫明日3/15発売です！新規の撮り下ろしは電車も貸し切っていただきました♪( ´▽｀)是非チェックしてみてください。
",,,12,9,5
2012-03-13T15:19:30.000Z,text,ゆい：たくさん応援していただきました♪ありがとうございます♪(^-^)/,,,16,8,15
2012-03-13T15:18:11.000Z,text,ゆい：え？！（笑）RT  ホアーッ!!（笑）RT : ホアーッ!!「ニコ×ナタ」ほっちゃん特番潜入レポート ,,,27,14,2
2012-03-13T04:53:19.000Z,text,スタッフ：そしてそして♪ライブに行けないけどカレンダー欲しいよ!という方はこちらに購入方法を掲載中にゃう。既に通販でお申込みされた方へは来週には佐川急便にて発送予定です。現在納品待ちにゃう♪,,,8,5,
2012-03-13T01:01:03.000Z,text,ゆい：ライブまであとちょっと！今日は普通のお仕事してます（笑）(^-^)/楽しいライブになるように、頑張ります！！ψ(｀∇´)ψ,,,19,6,39
2012-03-12T16:04:13.000Z,text,ゆい：ぜひお願いします♪(^-^)/RT  リクエストお待ちしております♫ RT : 堀江由衣「ニコステ」リスエスト特番でベストPV決定 ,,,11,4,2
2012-03-12T16:03:11.000Z,text,ゆい：おお！ありがとうございます♪バタバタしています～（笑）RT   フレー!フレー!ほっちゃん!がんばれ!がんばれ!ほっちゃん!＼(^ω^＼)(／^ω^)／☆★ 初ライブ楽しみます♪~ RTOK,,,11,3,3
2012-03-12T14:37:22.000Z,text,スタッフ：スタチャチャンネルにて「NICONICO STATION ～PV リクエスト SPECIAL～」OAが決定にゃう！投票期間は3/12 16：00 ～ 3/17 24：00です♪詳しくはまで!!,,,13,21,
2012-03-11T13:39:46.000Z,text,ゆい：まあ♪嬉しいです♪RT   韓国でも「秘密」が発売された事ですので、ついに予約した「秘密」をいただきました...! 今度のALBUMで一番好きな曲は「sky fish」です。その曲はまるで高くて青い空を見上げながらたびするみたいな感じです!!! RTOK,,,9,7,
2012-03-11T13:10:38.000Z,text,スタッフ：天たまにゃう♪ヽ(´▽｀)/本日は『天たまひなまつり』プラス『堀江由衣をめぐる冒険追加公演天たま先行』の情報が発表されました！HPにも情報が掲載されますのでチェックしてくださいにゃう!!,,,7,10,2
2012-03-11T02:29:21.000Z,text,"ゆい：そういえば韓国でも秘密発売されました！密かに海外進出（笑）RT   韓国の音楽のサイトでもほっちゃんのアルバムが公開され大分聞けるようになりました！！
特に最新の秘密が!! 嬉しいです! この勢いで海外のファンもだんだん増えるように..  RTOK",,,8,3,
2012-03-10T04:47:37.000Z,text,ブログを更新しました。『冒険編さらに続き♪』,,,7,4,7
2012-03-10T03:59:18.000Z,text,ブログを更新しました。『別冊Spoon. 続き♪』,,,7,4,2
2012-03-10T03:58:40.000Z,text,ブログを更新しました。『別冊Spoon. ♪』,,,8,5,1
2012-03-10T02:59:31.000Z,text,ゆい：すごいです♪私危ういかも（笑）RT   ここ毎晩『秘密』を練習していますが、ついに先程、『秘密～待ち合わせ～』を一度も間違えずに歌いきる事が出来ました～(^-^)/ まだ間違える9曲も頑張って覚えますね♪ リツイートOKです♪,,,10,1,1
2012-03-09T12:06:50.000Z,text,ブログを更新しました。『冒険編続き♪』,,,6,2,4
2012-03-09T11:04:32.000Z,text,ブログを更新しました。『冒険編♪』,,,5,2,6
2012-03-09T11:03:12.000Z,text,ブログを更新しました。『キラキラみつばちをめぐる冒険♪』,,,8,3,6
2012-03-09T10:20:48.000Z,text,ゆい：ちょっぴりツンデレっぽい曲ですよね♪(^-^)/RT @makohime85  イマカラキミノモトヘを聴いてると凄くキュンキュンしてしまいます(*´▽｀*)君と君といつまでもずっと手を繋いでいたいの、のフレーズが大好きです♡可愛い歌詞です(*^^*)RTOK,,,9,2,1
2012-03-09T10:18:27.000Z,text,"ゆい：(｀ﾛ´;)！！RT   今社員旅行で沖縄に来てますが、沖縄で聴いても「秘密」はいいですね♪
RT OK!",,,11,2,1
2012-03-09T10:17:01.000Z,text,ゆい：あると思います！RT   質問です！３月１５日から始まる「堀江由衣をめぐる冒険Ⅲ～Secret Mission Tour～」では、３月１３日発売の「堀江由衣　キラキラみつばちをめぐる冒険」の販売はありますでしょうか？(*ﾟ∀ﾟ)=3　RTOK ♪,,,8,5,
2012-03-09T07:23:29.000Z,text,ゆい：わー♪ありがとうございます♪(^-^)/RT   「YAHHO!!」を聴くと、どんなに辛いことがあっても前向きな気持ちになれます♪何度もこの曲に心を救われました♪ライブでも盛り上がれますし、本当に名曲ですね♪RTOK♪,,,10,2,
2012-03-09T07:22:44.000Z,text,ゆい：私も撃沈です！RT    今日カラオケでインモラリストとColoringに挑戦しましたが、難し過ぎて撃沈です。改めてほっちゃんの偉大さと歌の上手さがわかりました。家に帰って復習です。なにか上手くなるコツはあるんですか。RTOK,,,17,12,
2012-03-09T07:20:14.000Z,text,"RT  お待たせしましたっ！3月15日にスタートする「堀江由衣をめぐる冒険Ⅲ〜Secret Mission Tour〜」のグッズ情報をHPに掲載しました！空欄が多いですが、絵柄などは当日の朝にアップしていきます♪お楽しみに！詳細はこちら
",,,14,33,3
2012-03-08T15:52:59.000Z,text,ゆい：あはは♪秘密あるある面白いですね♪(^-^)/RT @ho__rierie  MISSIONが格好良くて大好きなのですが、電車の中でイヤホンしながら聴いてると、携帯電話のバイブが鳴ったのかと思って一瞬焦ります…(^-^;)私の中の秘密あるある！笑 RTOKです♪,,,13,2,2
2012-03-08T15:50:40.000Z,text,わー♪楽しみにしています♪(*´∇｀*)RT   コメントありがとうございます！カラー漫画で莱香さんをたくさん描かせて頂きました（*´д｀）,,,9,1,
2012-03-08T12:36:56.000Z,text,"ゆい：おお！RT  お待たせして申し訳ありません。近日中に発表します。よろしくお願いいたします！ RT 
初日の物販開始時刻とか決まってますか？
遠征組なので、開始時刻によっていろいろ決まるんですが…(´・ω・｀)",,,11,6,2
2012-03-08T12:34:41.000Z,text,"ゆい：ありがとうございます♪腰のやつも、これで頑張ってくれると思います（笑）RT   フレー!フレー!腰さん!がんばれ!がんばれ!腰さん! ,゜.:。+゜ほっちゃんお大事にです(;ω;) RTOK",,,13,3,
2012-03-08T12:32:01.000Z,text,ゆい：あはは♪それはよかったです♪RT   夜イヤホンで『秘密』聴きながら寝てたら怖い夢見なくなりました♪ヽ(´▽｀)/RTOK,,,13,1,1
2012-03-08T06:42:51.000Z,text,"ゆい：ランニングのテンポに合わなそうですが（笑）RT  『秘密～プロローグ～』が結構好きです♪♪全体的に好きですが、Ａメロ？～サビ前あたりが、特に好きです！！
ちなみにランニング中は、この曲だけ聴いてます(笑)ふふふっ♪リツイートＯＫです(^_^)v",,,11,1,3
2012-03-08T04:42:26.000Z,text,ゆい：リハーサルのせいか、ちょっと腰が…治さなきゃ！(>_<。),,,17,3,35
2012-03-08T04:38:19.000Z,text,ゆい：おお！私より順調な仕上がり！（笑）RT   3/25のコンサートに向けて、自宅では『秘密』春夏、自家用車では、秋冬のCDをずっと流してます。仕事しながら鼻歌が出るくらいになりましたよ！コンサートで、生ほっちゃん見ながらコールするの楽しみだなぁ〜ＲＴＯＫ,,,12,,
2012-03-07T13:50:36.000Z,text,ゆい：今日もちょこっとリハして来ました♪(^-^)/気がつけばライブもうすぐ！！ひえー！,,,17,11,30
2012-03-07T13:48:29.000Z,text,"ゆい：あはは♪わーい♪RT 
秘密を一緒に名古屋&追加公演に行く友達に貸したところ『ほっちゃん歌いかた変えた？大人っぽくなってる気がするんだけど！』って言われたので『今回は背伸びして女子大生くらいの設定だからね～』と言っておきました♡すごい可愛いと褒めてましたよ～♪
ＲＴＯＫ",,,16,9,
