"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2018-12-30T12:18:10.000Z","text","ゆい：もうすぐ今年が終わるなんて、信じられない！(｀ﾛ´;)みかん食べよう…（笑）","","","630","129","62"
"2018-12-28T18:17:58.000Z","text","ゆい：ね、眠い…けど、まだ何もしていない…！(｀ﾛ´;)寝ちゃダメだ…！（笑）","","","430","58","30"
"2018-12-25T10:40:18.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

みなさまメリークリスマス♪
素敵なクリスマスを〜♪","","","364","95","17"
"2018-12-25T10:09:11.000Z","image","スタッフ：みなさま、こんばんはにゃ！『KING SUPER LIVE 2018』Blu-rayの発売が決定しましたにゃ♪くわしくは「KING SUPER LIVE 2018」公式HPをご覧くださいにゃ♪♪ฅ( •ω• ฅ＜ﾖﾛｼｸﾃﾞｽﾆｬ!今年9月24日・東京ドームにて開催された「KING SUPER LIVE 2018」のBlu-rayが2019年3月13日(水)に発売決定！法人別オリジナル特典もございますので、詳細は公式HPをご確認ください→ http://kingsuperlive.jp
#キンスパ #KAC #きんくりん","","https://pbs.twimg.com/media/DvQC_EDUYAA0SrR?format=jpg&name=small","159","55","3"
"2018-12-24T12:07:32.000Z","text","ゆい：あ！マステのつかみ取りです（笑）
メリークリスマス♪みなさま、素敵なイブを〜٩(ˊᗜˋ*)و","","","448","77","68"
"2018-12-24T08:59:44.000Z","text","ゆい：掴みとったどー！！( ✧Д✧)","","","336","50","46"
"2018-12-22T14:43:40.000Z","text","ゆい：お？満月かな？？( ✧Д✧)","","","405","50","42"
"2018-12-20T06:41:40.000Z","text","スタッフ：みなさんこんにちはにゃ♪ほっちゃん情報ですにゃ♪「グランブルーファンタジー」に、十二神将 クビラ役でほっちゃんが出演いたしますにゃ♪ ฅ( •ω• ฅ＜ﾖﾛｼｸﾃﾞｽﾆｬ!","","","229","131","6"
"2018-12-19T13:58:26.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

Kの舞台挨拶の時の写真です♪
小松未可子ちゃんと名塚佳織ちゃんと一緒に出演させていただきました♪

3人でお話出来るのがすごく楽しかったです！
喋りたりなくてカフェとか行きたいくらいの気持ち……

","","","482","154","11"
"2018-12-19T09:14:14.000Z","text","ゆい：やった♪10連でキターーー！( ✧Д✧)","","","347","55","37"
"2018-12-17T17:03:46.000Z","text","ゆい：あ！流星群見るの忘れてました！いつでしたっけ？？(^_^;)","","","360","46","37"
"2018-12-16T06:07:19.000Z","text","ゆい：無事、Kの舞台挨拶終わりました♪来てくださったみなさま、ありがとうございました♪
女子トークたのしかったな♪話し足りなかったな♪（笑）","","","640","123","30"
"2018-12-15T15:03:28.000Z","text","ゆい：明日はKの舞台挨拶…ですよね？٩(ˊᗜˋ*)وお近くの方はぜひ♪遠くの方ももし良かったら遊びに来て下さい♪","","","354","58","31"
"2018-12-11T06:38:13.000Z","text","ゆい：ああ…耳あて日和…（笑）","","","348","49","46"
"2018-12-10T08:44:47.000Z","text","ゆい：日曜日のために赤っぽい服を探していますがなかなかない…！(>_<。)赤い小物にするか…ま、迷う！！(｀ﾛ´;)","","","413","72","43"
"2018-12-10T06:21:35.000Z","text","スタッフ：みなさんこんにちはにゃ♪「KING SUPER LIVE 2018」上海公演の特集が放送決定いたしましたにゃう！視聴方法はコチラ（）をご覧くださいにゃ♪ฅ( •ω• ฅ＜ﾖﾛｼｸﾃﾞｽﾆｬ!NHK WORLD-JAPANにて「KING SUPER LIVE 2018」上海公演の特集OAが決定！

NHK WORLD-JAPAN「Entertainment Nippon 2018 ANISON SUPER LIVE IN SHANGHAI」
初回放送日時：2018年12月16日（日）8:10〜
※同日14:10〜、19:10〜、26:10〜にリピート放送有
https://www3.nhk.or.jp/nhkworld/en/special/episode/201812160810/…
#キンスパ","","","147","61","7"
"2018-12-09T14:55:07.000Z","text","ゆい：み、見られた！（笑）","","","312","46","29"
"2018-12-08T06:46:02.000Z","text","ゆい：また耳あてをなくした…（笑）な、なぜ！！","","","375","55","47"
