"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2010-07-30T13:19:44.000Z","text","ゆい:浴衣新しくしようか考え中ですなう(-.-;)","","","15","1",""
"2010-07-30T06:31:24.000Z","text","ゆい:桃って言うとみんな食べたくなるみたいですね～(笑)今年は果物たくさん食べるってきめましたなうo(^-^)o","","","16","3",""
"2010-07-29T12:51:28.000Z","text","ゆい:なう～！(>_<)桃うまっ♪","","","14","2",""
"2010-07-29T07:34:06.000Z","text","ゆい:あと！最後のチャンスですなう！http://stacha.mobi/yui_XIII","","","18","3",""
"2010-07-29T07:20:33.000Z","text","ゆい:猫物語買えました♪o(^-^)oものすごい平積みでしたなう(笑)","","","15","3",""
"2010-07-28T15:29:47.000Z","text","ゆい:シンくーんっ♪シンくーんっ♪♪カッコイイ♪o(^-^)o月曜日の宮見てますなう♪","","","18","1",""
"2010-07-28T07:56:43.000Z","text","スタッフ：皆様ありがとうございました。一つ勉強になりましたにゃう♪","","","7","1",""
"2010-07-28T07:43:23.000Z","text","スタッフ：これで返信は完璧にゃう？","","","4","1",""
"2010-07-28T07:42:25.000Z","text","スタッフ：ありがとうございますにゃう♪  RT :パソコンでついっぷるが出来るようになれば、ほっちゃんにhttp://mobile.twipple.jp　ここにアクセスして貰って「初回ログイン登録」っていう方からIDなどを入力すれば携帯電話からも～","","","8","1",""
"2010-07-28T06:36:29.000Z","text","ゆい:猫物語見つけられませんでしたなう(>_<)","","","18","6",""
"2010-07-28T04:14:17.000Z","text","ゆい:またシャンプー買いましたなう♪お得キャンペーン中らしく、ボトルが大きくて笑いました(笑)","","","14","1",""
"2010-07-28T03:20:58.000Z","text","スタッフ：ご無沙汰しています。わたくし、元気にしておりますにゃう。さて！会報、本日発送しましたよ♪LAのイベントを中心にお届けしますので、到着までしばしお待ちを♪ちなみに、私も下に文字が出るヤツのやり方がわかりませんにゃう・・。","","","8","2",""
"2010-07-28T03:10:11.000Z","text","ゆい:パソコンないなう(笑)でも今、新しいパソコン計画中…今度こそ！(笑)","","","17","2",""
"2010-07-28T03:08:58.000Z","text","ゆい:パソコンないです","","","21","1",""
"2010-07-27T03:58:41.000Z","text","ゆい:スイカの種が多かったですなう(-.-;)返信…成功ですかね？でもやりたい返信になりませんでした(笑)下に文字が出るやつはどうやるのでしょう？(笑)","","","16","1",""
"2010-07-27T02:12:28.000Z","text"," ツイッターありがとうございますっ♪o(^-^)o実は返信させていただくのが初めてなので、やり方間違っていたらすみません！昨日はお会い出来てドキドキしました♪とても嬉しかったです♪今後もよろしくお願い致します♪♪♪","","","12","1",""
"2010-07-26T16:20:09.000Z","text","ゆい:宮、ダンスシーンもかなり可愛いなう～♪(>_<)明日はもしかしたら一番好きな回かも♪","","","16","1",""
"2010-07-26T15:48:31.000Z","text","ゆい:いろんなところで月がきれいみたいですなう♪o(^-^)oそれにしても、反射！のチェギョンちゃんが可愛すぎですっ♪","","","17","1",""
"2010-07-26T14:28:00.000Z","text","ゆい:それはまるで…メロンパンのようなう…♪(笑)","","","23","2",""
"2010-07-26T14:26:51.000Z","text","ゆい:こちらは月見えましたなう♪満月に近いですo(^-^)o","","","21","1",""
"2010-07-26T06:37:55.000Z","text","ゆい:メロンパンなう♪雨降ってきましたよ～！お出かけの方注意(>_<)","","","17","3",""
"2010-07-25T14:17:18.000Z","text","ゆい:外はちょっとだけ涼しくなってますなう…♪本当に雷や大雨注意です(>_<)ところで、何の種を植えたか、さっそく忘れちゃいました(笑)","","","17","2",""
"2010-07-25T06:37:19.000Z","text","ゆい:他の曲は忘れた頃にラップがあったり、囁きがあったり、雄叫びがあったりで、笑いますなぅ(笑)","","","17","1",""
"2010-07-25T06:35:06.000Z","text","ゆい:まだまだ暑いなうっ！(>_<)黒薔薇では、惑星ドライブが思ったよりも良い出来でビックリしました(笑)","","","17","1",""
"2010-07-24T13:11:05.000Z","text","ゆい:えっ！？雷なう？気を付けて～(>_<)","","","17","2",""
"2010-07-24T02:05:31.000Z","text","ゆい:あ！関係ないですが、この前何故か、黒薔薇保存会のアルバム聞き返してみました！笑ったなぅ～(笑)","","","22","1",""
"2010-07-24T02:03:37.000Z","text","ゆい:Aice5を今でも大切に思って下さる方が多くて嬉しいなうっ♪O(>_<)Oお互いの近況とかお仕事とかAKBとか(笑)そんな話をしていました(笑)","","","34","2",""
"2010-07-23T17:08:32.000Z","text","ゆい:久々にAice5のみんなでゴハン会しましたなう♪完全プライベートで全員揃うって、仲良し(笑)楽しかったでーす♪","","","46","5",""
"2010-07-23T13:49:38.000Z","text","ゆい:２件目なう♪(笑)","","","33","1",""
"2010-07-23T11:52:09.000Z","text","ゆい:Aice5なう♪","","","47","7",""
"2010-07-23T10:19:39.000Z","text","ゆい:宝くじ屋さんまだあいてるかな？(笑)今日はトトロ見れないです～(>_<)理由は後ほど♪なう♪","","","20","1",""
"2010-07-23T05:48:27.000Z","text","ゆい:今日も宮です♪我が家のアルフレッド君ホームページにのせましたなう♪","","","13","1",""
"2010-07-23T04:42:04.000Z","text","ゆい:暑いなう～(-"-;)あら♪ラッキーカラーが白らしいです♪今日白っぽい服です～o(^-^)oいい事あるかな？","","","16","1","1"
"2010-07-22T17:03:13.000Z","text","ゆい:今日の宮見ましたなう♪そう言えば、私の声は高校生の吹き替えをやるには高すぎみたいで、よく低めに～低めに～と注意されていました！こちらは雨だけでした～雷怖いっ(>_<)","","","25","1",""
"2010-07-22T14:49:56.000Z","text","ゆい:桃うまっ♪なう♪","","","15","1",""
"2010-07-22T06:22:27.000Z","text","ゆい:お昼ゴハンの代わりにデザートなうo(^-^)o","","","14","1",""
"2010-07-22T04:33:35.000Z","text","ゆい:晴れましたなう(笑)今日も宮、録画してきました♪その後のドラマには高橋みかりんが出ているみたいです♪面白そう♪","","","13","1",""
"2010-07-21T13:25:31.000Z","text","ゆい:わっかがあると、雨ってウワサありませんでしたっけ？大丈夫かなう？","","","16","2",""
"2010-07-21T11:16:33.000Z","text","ゆい:なう？お月様に、わっかがあるように見えるのは私だけ？","","","17","2",""
"2010-07-21T06:22:55.000Z","text","ゆい:ありがとなう♪ありがとなう♪みなさんが私の宝くじを応援してくれています(笑)もう一回くらい買うかもです♪o(^-^)o","","","18","2",""
"2010-07-21T05:44:38.000Z","text","ゆい:宮はちゃんと録れてるかなぅ～…？どんどん面白くなりますよ♪","","","13","1",""
"2010-07-21T05:32:57.000Z","text","ゆい:容赦のない日差し(>_<)サマージャンボ買いましたなう♪","","","16","2",""
"2010-07-21T02:56:44.000Z","text","ゆい:暑いなう(>_<)ぬらりひょん…また録画失敗…そのうち誰かに怒られそう…(笑)でも途中で気付いて、うる星とキテレツくん見て消したので、おおかみさんは録れてるハズ！その時のうる星に、ぬらりひょんの監督のお名前があったような…","","","19","2",""
"2010-07-20T07:00:50.000Z","text","ゆい:宮は本当に難しくて、とにかく時間を作ってひたすらビデオと台本を見ていました。だから今テレビで見ていても、チェギョンちゃんが他人な気がしないですなう♪","","","17","2",""
"2010-07-20T05:17:53.000Z","text","ゆい:シン君なうー(>_<)","","","13","1",""
"2010-07-20T05:10:53.000Z","text","ゆい:宮始まりましたなう！今日も東京暑いです～(>_<)水分補給して下さいねっ！","","","13","1",""
