Date,Post Type,Content,Video Thumbnail,Image,Like,Retweet,Reply
2014-12-29T06:23:40.000Z,text,スタッフ：モノクロームちゃんいっぱいにゃ！！ RT : こちらは「月刊ミス・モノクローム」たちですよー！(≧∇≦)(≧∇≦)(≧∇≦)(≧∇≦)  #モノクローム #C87,,,16,11,
2014-12-28T13:45:12.000Z,text,ゆい：飛んだ？！（笑）,,,54,32,26
2014-12-28T13:21:12.000Z,text,"ゆい：今どんなかな？σ(^_^;) RT : 本日のニコ生は武道館ライブです(=ﾟωﾟ)ﾉ
12月28日（日）21:00～
堀江由衣をめぐる冒険Ⅱ～武道館で舞踏会～Q&A
",,,35,24,13
2014-12-28T12:05:54.000Z,image,スタッフ：わわわわ～(〃ω〃) RT : ナカミチラッ,,https://pbs.twimg.com/media/B57eXhiCEAEZpDw?format=jpg&name=small,64,46,2
2014-12-28T11:58:02.000Z,text,"スタッフ：本日も21時からスタートですにゃ！ RT : 本日のニコ生は武道館ライブです(=ﾟωﾟ)ﾉ
12月28日（日）21:00～
堀江由衣をめぐる冒険Ⅱ～武道館で舞踏会～Q&A
",,,20,33,1
2014-12-28T07:03:40.000Z,text,"ゆい：ぜひよろしくお願いします！(｀･ω･´) RT : 月刊ミスモノクロームノカンソウモ
マッテルネ！",,,31,14,5
2014-12-28T07:03:17.000Z,text,ゆい：うんうん♪可愛いね〜♪ RT : トナリニワタシガモウヒトリイタ（≧∇≦）,,,27,13,3
2014-12-28T07:02:50.000Z,image,"ゆい：おー！お疲れ様(*´∇｀*) RT : キグルミニ ハイル オシゴト
シュウリョウ！
ミンナアリガトウ！
アシタハ15ジカラマタハイル。
ハヤシZニシャシン モラッタ。",,https://pbs.twimg.com/media/B56ybvcCEAAZJl8?format=jpg&name=small,48,39,7
2014-12-28T06:09:47.000Z,image,"スタッフ：明日もファイトオーにゃ！！ RT : キグルミニ ハイル オシゴト
シュウリョウ！
ミンナアリガトウ！
アシタハ15ジカラマタハイル。
ハヤシZニシャシン モラッタ。",,https://pbs.twimg.com/media/B56ybvcCEAAZJl8?format=jpg&name=small,39,37,2
2014-12-28T05:08:18.000Z,text,スタッフ：チラッ(///ω///) RT : 「月刊ミス・モノクローム」の中身を少しお見せしますーー！！＼(^o^)／   #モノクローム,,,23,18,2
2014-12-28T05:02:23.000Z,text,スタッフ:おしごとしてるにゃ？ RT : モノクロームさん(ゆるキャラ)のお渡し？？  #モノクローム,,,19,14,2
2014-12-28T04:47:21.000Z,text,スタッフ：おー！ RT : ガンバル！: 今日は国際展示場駅ローソンにて「月刊ミス・モノクローム」店頭販売！ミス・モノクローム(ゆるキャラ)登場は13時～14時  #モノクローム,,,15,12,
2014-12-28T04:41:13.000Z,text,スタッフ：わわ！ RT : コミケ期間中、国際展示場駅のローソンで先行販売中の「月刊ミス・モノクローム」をご購入されるとこちらの光沢プリントをお渡しします！A4サイズ！かわいい(≧∇≦)  #モノクローム,,,26,17,1
2014-12-28T04:39:08.000Z,text,スタッフ：2ショットにゃ〜♪ RT : ミス・モノクロームさん(ゆるキャラ)おしごと中。コスプレイヤーのお姉さんと。  #モノクローム #C87,,,21,19,2
2014-12-28T04:38:14.000Z,text,スタッフ：絶賛おしごと中ですにゃ！ RT : ミス・モノクローム(ゆるキャラ)さんおしごと中。  #モノクローム #C87,,,16,13,
2014-12-28T04:37:38.000Z,text,スタッフ：バッチグーにゃ！ RT : モノクロームさん(ゆるキャラ)の準備ができたようです！  #モノクローム #C87,,,17,20,
2014-12-28T01:23:30.000Z,text,"ゆい：うんうん！あけて今日からだね〜♪ RT : アシタハ ユルキャラノ
ナカニハイル シゴト！
ガンバッテ 月刊ミスモノクロームヲ
タクサンノヒトニ ミテモラウ
ミンナ カンソウ マッテルワ
リツイートシチャウヨ（≧∇≦）
コレ タイミングアッテル？",,,30,21,4
2014-12-27T12:33:30.000Z,text,ゆい：季節外れのクリスマスですね（笑）,,,60,44,27
2014-12-27T11:55:39.000Z,text,"スタッフ：もうすぐにゃ！！ RT : 
今日も21時〜ニコ生です(゜∀゜)
堀江由衣クリスマスライブ～由衣がサンタに着がえたら～
",,,24,50,2
2014-12-27T03:57:18.000Z,text,"ゆい：おお！季節感が！（笑） RT : おはようございます！
今日も21時〜ニコ生です(゜∀゜)
堀江由衣クリスマスライブ～由衣がサンタに着がえたら～
",,,34,33,12
2014-12-27T02:37:33.000Z,text,"ゆい：幕張行ったの？！ RT : ダレモイナイ。アシタノマチガイダッタ
ミタイ。。。。。",,,35,24,8
2014-12-27T02:37:03.000Z,text,"ゆい：んん？ RT : アシタハ ユルキャラノ
ナカニハイル シゴト！
ガンバッテ 月刊ミスモノクロームヲ
タクサンノヒトニ ミテモラウ
ミンナ カンソウ マッテルワ
リツイートシチャウヨ（≧∇≦）",,,35,14,
2014-12-27T02:36:36.000Z,text,ゆい：おお！なんだかすごかったね写真集！いろんなところでロケしたんだね〜(*´∇｀*) RT : ハヤシZカラ月刊ミスモノクロームガトドイタ。ミンナニ ミテモラウノ タノシミ。,,,33,14,4
2014-12-27T02:34:52.000Z,image,"ゆい：なんかごめんなさい（笑） RT : わーー！！やった！！
“: ［今週のナタリー］“女子高生”に熱視線  ”",,https://pbs.twimg.com/media/B5ykACOCUAAU3gX?format=jpg&name=small,77,56,9
