Date,Post Type,Content,Video Thumbnail,Image,Like,Retweet,Reply
2015-07-30T13:08:46.000Z,text,"ゆい：このページ、始まり方カッコ良い（笑）
 ",,,65,37,10
2015-07-30T13:07:20.000Z,text,"ゆい：ですです♪久々にぜひ見て下さい〜♪
 RT : Aice5(  )の公式サイトで、一問一答コーナーがはじまったよ！私にとっては懐かしいコーナーです。毎日更新なので覗いてみてね♪ ",,,59,33,5
2015-07-30T12:59:53.000Z,text,ゆい：今日も浴衣の人、よく見るな〜(*´∇｀*),,,80,33,28
2015-07-30T12:47:58.000Z,text,ブログを更新しました「夏休み記念♪その１１」 ,,,58,40,13
2015-07-30T12:29:49.000Z,text,"ゆい：あれ？暑くないんだっけ？
 RT : オハクローム。ミンナアツソウ。",,,51,22,7
2015-07-29T14:57:27.000Z,image,"ゆい：モノ！モノ！クローム！（笑） RT  ミス・モノクローム-The Animation-2配信媒体でも各所ご視聴頂けます！お見逃しの話数が有る方は是非ご覧下さいm(__)m
",,https://pbs.twimg.com/media/CLFe_u3UYAIIvpW?format=jpg&name=small,54,32,14
2015-07-29T12:54:58.000Z,text,ゆい：晩ごはんはラーメンでした♪(*´∇｀*)濃い味こってり〜♪,,,127,48,42
2015-07-29T05:28:06.000Z,text,ブログを更新しました「夏休み記念♪その１０」 ,,,55,37,17
2015-07-28T14:57:59.000Z,text,ブログを更新しました「夏休み記念♪その９」 ,,,59,41,23
2015-07-28T09:42:19.000Z,text,スタッフ：DMMゲームズ PC向け新作ゲーム「ダンジョンストライカー」にレナ役、カトリナ役でほっちゃんの出演が決定しました！事前登録受付中にゃ♪ ,,,42,42,3
2015-07-28T04:40:59.000Z,text,ゆい：はふ〜(*´∇｀*)ちょこっと休憩〜♪おやつにモナカを買ってみました♪今度こそ甘いモナカ！（笑）,,,98,38,34
2015-07-27T11:52:06.000Z,text,ブログを更新しました「夏休み記念♪その８」 ,,,49,39,14
2015-07-27T08:26:43.000Z,text,ゆい：まだ明るいのに月が大きく見える(((o(*ﾟ▽ﾟ*)o))),,,86,29,28
2015-07-26T13:58:51.000Z,text,ブログを更新しました「夏休み記念♪その７」 ,,,60,41,23
2015-07-26T12:15:06.000Z,text,ゆい：フチ子さんのガチャガチャをしたら、メガネフチ子さんが出ました♪やったー(*´∇｀*),,,93,44,31
2015-07-26T10:31:56.000Z,text,ゆい：おおう！(｀ﾛ´;) この時間でもとんでもなく暑いです！,,,84,38,40
