"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2013-08-30T09:25:20.000Z","text","ゆい：神原さんとクマくんと橙色のニシキゴイでした♪可愛い(*´∇｀*)","","","49","21","27"
"2013-08-30T07:15:23.000Z","text","ゆい：運試しに、物語シリーズとペルソナ４とニシキゴイのガチャガチャを回してみました！(((o(*ﾟ▽ﾟ*)o)))","","","56","34","32"
"2013-08-28T15:32:08.000Z","text","ゆい：おお！ RT : さらに！『ベストライブ』特設サイトがOPEN！今後『ベストライブ』に関する情報はこちらの特設サイトでまとめていきます(･∀･) 
","","","34","19","14"
"2013-08-27T14:17:12.000Z","text","ゆい：おお！ RT : 「堀江由衣ベストライブ」の法人別オリジナル特典も決定しました〜！新しくマグネットシートもございます( ´ ▽ ` )
","","","41","26","6"
"2013-08-27T14:16:06.000Z","text","ゆい：今日は過ごしやすい(*´∇｀*)","","","51","22","49"
"2013-08-26T03:35:20.000Z","text","ゆい：し、進撃のミスモノクローム(｀ﾛ´;)","","","112","160","59"
"2013-08-25T08:34:42.000Z","text","ゆい：わー(((o(*ﾟ▽ﾟ*)o))) RT : こちらもお願いいたします(･∀･) 
“: 堀江由衣の幕張メッセDVD / BDに舞台裏映像や辞書も ”","","","32","25","12"
"2013-08-25T08:33:58.000Z","image","ゆい：え？！私出ないのに（笑） RT : スタッフはアニサマなうなのですが、、、
ミス•モノクローム、まさかの一曲披露(｀ﾛ´;)えっ(｀ﾛ´;)
#anisama","","https://pbs.twimg.com/media/BSbUmITCcAAQLr5?format=jpg&name=small","90","172","13"
"2013-08-25T08:33:05.000Z","image","ゆい：ハコ可愛いです♪ RT : たくさんのコメントありがとうございます！
ジャケ写も掲載します♫外装箱という豪華なハコになっております！","","https://pbs.twimg.com/media/BSZnn2kCAAE1JPp?format=jpg&name=small","36","32","7"
"2013-08-25T08:32:35.000Z","text","ゆい：しました（笑） RT : かわいいでしょ〜？(笑)   
是非、リツイートしてください（ノ∀`）","","","31","16","6"
"2013-08-25T08:32:10.000Z","image","ゆい：おお！ RT : お待たせ致しました！「堀江由衣ベストライブ」のジャケット写真、アーティスト写真、商品情報を更新しました〜！
","","https://pbs.twimg.com/media/BSWX26RCUAArXmI?format=jpg&name=small","72","90","6"
"2013-08-24T04:26:07.000Z","text","スタッフ：アニカンフリーはなくなり次第配布終了にゃう！！まだの方はお急ぎくださいにゃ～！ RT : ゆい：アニカン(((o(*ﾟ▽ﾟ*)o)))","","","23","15","5"
"2013-08-23T05:58:49.000Z","text","ゆい：ひぃ！雷((((；ﾟДﾟ)))))))","","","62","45","42"
"2013-08-22T15:53:15.000Z","text","ゆい：遅い時間まで働いている人を見ると、励みになります！(｀･ω･´)私もがむばる！！","","","88","63","63"
"2013-08-22T03:32:41.000Z","text","スタッフ：黒ネコ集会Vol13にご応募頂ける会員様は、明日8/23までに入会・継続の会費をお支払い頂いた方までとなっておりますにゃう。黒ネコ同盟HPからコンビ二支払いがご利用できます！即日手続き可能ですので是非ご利用下さいにゃう！！","","","21","35","6"
"2013-08-22T02:55:23.000Z","text","スタッフ：アニメ出演情報にゃう♪月刊電子雑誌『BOX-AiR』の掲載作品『みツわの』に一ノ瀬舞依役でほっちゃんの出演が決定したにゃう！今後の詳細は、こちらをご覧下さいにゃ！","","","22","21","6"
"2013-08-22T02:21:48.000Z","text","ゆい：アニカン(((o(*ﾟ▽ﾟ*)o)))","","","78","41","25"
"2013-08-22T02:13:16.000Z","text","ブログを更新しました。 『ニュータイプ連載♪』 ","","","29","21","15"
"2013-08-22T01:53:52.000Z","text","ゆい：はふー(｀ﾛ´;)朝から大荷物！","","","47","13","30"
"2013-08-20T14:10:29.000Z","text","ゆい：わっ！月がすごく明るい！(*´∇｀*)","","","55","36","63"
"2013-08-20T11:17:41.000Z","text","ゆい：おおー！ RT : とあるロゴができましたなう(笑)   
もうすぐ発表できるかと思います！","","","34","15","10"
"2013-08-20T11:16:22.000Z","text","ゆい：何とか衣装がそろったぞ！あとは撮影だけだ！(｀･ω･´)（笑）","","","45","17","23"
"2013-08-20T08:56:39.000Z","text","スタッフ：「謎解きはディナーのあとでシリーズ」で有名な東川篤哉さんの新刊「ライオンの棲む街 ~平塚おんな探偵の事件簿1~」の帯にほっちゃんの推薦文が掲載されてるにゃう！？本屋などで見かけた方は是非チェックしてみて下さいにゃ♪","","","54","70","12"
"2013-08-20T06:26:36.000Z","text","ゆい：コメンタリってきました♪（笑）","","","50","29","39"
"2013-08-19T06:42:16.000Z","text","ゆい：今日もジンジャーエール♪(*´∇｀*)ぷはぁ","","","63","31","48"
"2013-08-19T05:21:07.000Z","text","スタッフ：アニメ出演情報にゃう♪2013年9月22日より放送予定のアニメ「バトルスピリッツ最強銀河究極ゼロ」に明の明星のエリス役でほっちゃんの出演が決定いたしました！皆さんチェックするにゃう～！！","","","27","43","7"
"2013-08-19T02:53:31.000Z","text","ゆい：寄り道〜♪(*´∇｀*)","","","42","17","32"
"2013-08-17T07:40:08.000Z","text","ゆい：由衣と時間泥棒、大きい画面で見てるよ♪画面の大きさ１５０！","","","61","49","58"
"2013-08-17T02:32:14.000Z","text","ゆい：お願いします♪ RT : 先日取材して頂きました！よろしくお願いします(･∀･)
RT: 【ニュース】アニカンフリー125号の予約開始! 特集は吉野裕行＆堀江由衣  #anican ","","","36","26","8"
