"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2016-03-30T17:36:10.000Z","text","ゆい：おお！ゴーシュ君可愛い(*´∇｀*)新しい衣装可愛い！！","","","102","36","18"
"2016-03-30T14:07:53.000Z","text","ゆい：王子として！ (｀･ω･´)キリっ！

 RT  【追加キャスト決定】4/23(土)開催の1周年記念イベント「プリンスパレード」に急遽、興津和幸さん、堀江由衣さんの出演が決定いたしました！チケット一般発売は4/2(土)10:00開始(なくなり次第終了)。","","","125","59","19"
"2016-03-30T13:39:38.000Z","image","ゆい：こんなイメージです♪(*´∇｀*)

 RT : ちなみに豪華外箱はこんな感じのデザインです！
豪華ですよ〜(笑)","","https://pbs.twimg.com/media/CerjEGGUAAAoHNW?format=jpg&name=small","115","60","19"
"2016-03-30T03:08:36.000Z","text","スタッフ：3月30日発売「電撃G's magazine 5月号」にほっちゃんのインタビュー&グラビアが掲載！CV担当＆キャラクター制作にも携わった『ガールフレンド（♪）』真白透子ちゃんのことをインタビューに答えていますにゃう♪  ","","","72","52","4"
"2016-03-28T11:43:35.000Z","text","ゆい：そうそう♪青学祭のライブのシーンですね♪相変わらずノーミス！（笑）

 RT : ミス・モノクロームも出演しております*\(^o^)/*ゆい：めぐる冒険Ⅴ Blu-ray&DVDの作業が佳境に入ってまいりました！(｀ﾛ´;) なんだか楽しい♪","","","101","37","19"
"2016-03-27T16:08:21.000Z","text","ゆい：さあ！寝る準備〜(*´∇｀*)","","","119","35","26"
"2016-03-27T16:02:01.000Z","text","ゆい：おお！やばい！可愛い！(*´∇｀*)欅坂さん♪","","","123","40","11"
"2016-03-27T00:17:50.000Z","text","ゆい：今日もプリキュア楽しかった(*´∇｀*)ちゃんと応援して、マジカルもらえました（笑）","","","183","78","23"
"2016-03-26T23:46:08.000Z","text","ゆい：おお！新しいリンクルストーンだわ！(*´∇｀*)","","","123","62","11"
"2016-03-26T23:40:30.000Z","text","ゆい：モフルン目がバッテン（笑）可愛い♪","","","120","50","6"
"2016-03-26T23:36:39.000Z","text","ゆい：怖くないし！(｀ﾛ´;)","","","146","81","12"
"2016-03-26T23:33:23.000Z","text","ゆい：オープニング、映画プリキュアオールスターズバージョン♪","","","128","64","7"
"2016-03-26T23:31:45.000Z","text","ゆい：いたー！（笑）見つけるの早！","","","115","57","7"
"2016-03-26T23:31:14.000Z","text","ゆい：始まった！運転手さん可愛いな（笑）","","","120","49","6"
"2016-03-26T23:22:38.000Z","text","ゆい：よし！プリキュア待機〜♪(*´∇｀*)","","","164","92","24"
"2016-03-26T14:25:08.000Z","text","ゆい：みかん系の果物の種類が多すぎて…っ(｀ﾛ´;) あの日食べたあの、みかんぽいやつはなんだったのか…（笑）","","","144","50","40"
"2016-03-25T16:06:15.000Z","text","ゆい：まだまだ明日の準備をするぞ！ (｀･ω･´)","","","142","38","23"
"2016-03-24T16:32:16.000Z","text","ゆい：月が丸めだったな〜(*´∇｀*)満月かなぁ〜？","","","152","44","39"
"2016-03-24T03:46:54.000Z","text","スタッフ：ほっちゃん出演情報です♪スマートフォンアプリ「コエスタ2」に神樹宙役でほっちゃんの出演が決定いたしましたにゃう！ただいま事前登録受付中です！ ","","","70","44","3"
"2016-03-23T12:58:24.000Z","image","スタッフ：「スクールカレンダー2016」より4月のほっちゃんオフショット♪あのフルーツをテーマにコーディネートですにゃ！カレンダーは4月スタートです！もうすぐ♪ご購入方法は→ ","","https://pbs.twimg.com/media/CePAPYsUUAAQQpm?format=jpg&name=small","323","151","7"
"2016-03-23T08:38:24.000Z","text","Just posted a photo ","","","122","71","21"
"2016-03-22T14:56:45.000Z","text","ゆい：透子ちゃん出なかった…(｀ﾛ´;)","","","122","41","23"
"2016-03-22T10:14:29.000Z","text","スタッフ：堀江由衣オフィシャルファンクラブ『黒ネコ同盟』では、新規ご入会・ご継続手続きを受付中ですにゃ！FC会員の方は公式HP内のFC会員限定ページより、会員期限をご確認いただけます♪詳しくはこちらへ→ ","","","65","55","3"
"2016-03-22T08:02:40.000Z","text","ゆい：映画プリキュアオールスターズの感想、ちょこちょこいただきます♪ありがとうございます♪(*´∇｀*)舞台挨拶じゃないところは、やっぱりお子様のみなさんに紛れる見る感じなのですかね？","","","186","88","25"
"2016-03-19T23:59:21.000Z","text","ゆい：すごいイラストが！べ、別に悔しくないし！（笑）","","","172","122","24"
"2016-03-19T23:54:16.000Z","text","ゆい：サファイアも技が派手ですね〜♪強いぞ！ (｀･ω･´)","","","165","86","8"
"2016-03-19T23:51:35.000Z","text","ゆい：来たー！変身！サファイア！マジカルお腹出てるー！美しい！(*´∇｀*)","","","203","144","15"
"2016-03-19T23:47:20.000Z","text","ゆい：来た！ヨクバール！…あれ？変身が出来ない！(｀ﾛ´;)","","","123","69","10"
"2016-03-19T23:39:34.000Z","text","ゆい：ジュースが花火に！（笑）小さい人魚さん♪","","","132","63","10"
"2016-03-19T23:36:24.000Z","text","ゆい：か、カオスな歌声（笑）可愛い♪","","","125","67","8"
"2016-03-19T23:33:39.000Z","text","ゆい：映画プリキュアも楽しいですよ♪(*´∇｀*)","","","138","92","12"
"2016-03-19T23:31:03.000Z","text","ゆい：人魚やで(*´∇｀*)","","","148","100","7"
"2016-03-19T23:30:28.000Z","text","ゆい：始まった(*´∇｀*)","","","143","82","8"
"2016-03-19T23:19:33.000Z","text","ゆい：よし！そろそろ待機 (｀･ω･´)","","","133","84","31"
"2016-03-19T04:59:36.000Z","text","ゆい：３回目の舞台挨拶も無事終わりました〜♪来て下さったみなさま、ありがとうございました♪(*´∇｀*)プリキュアを満喫〜♪","","","160","71","40"
