Date,Post Type,Content,Video Thumbnail,Image,Like,Retweet,Reply
2011-10-30T13:36:55.000Z,text,ゆい：撮影も無事終わりました～♪( ´▽｀)お家に帰るまでが撮影ですからね～！良い写真になってるといいな♪,,,25,9,52
2011-10-30T03:24:13.000Z,text,ゆい：今日は撮影最終日です♪がんばるうぃる♪( ´▽｀)はぁ～♪,,,28,7,34
2011-10-29T00:55:00.000Z,text,ゆい：ピングドラム＆ペルソナ見て下さったみなさま、ありがとうございます♪どちらも出番多かったはず（笑）今日も朝から撮影です♪がんばるうぃる♪( ´▽｀),,,23,11,42
2011-10-28T06:44:38.000Z,text,ゆい：お昼食べましたなう♪おなかいっぱい(*^_^*),,,23,6,18
2011-10-28T02:48:18.000Z,text,ゆい：やっほーい♪( ´▽｀)今日から撮影たくさんです♪がんばりまーす♪,,,29,7,32
2011-10-26T12:39:40.000Z,text,ゆい：はふぅ～( ´ ▽ ` )長い１日だった気が…,,,26,5,34
2011-10-26T08:04:12.000Z,text,ゆい：ひだまりゼリー、マネージャーさんに先こされました…（笑）,,,30,7,6
2011-10-26T00:14:43.000Z,text,ゆい：晴れていますが、昨日よりかなり涼しいですなう！大きいストール持ってきました♪あったか～♪( ´▽｀),,,23,3,14
2011-10-25T11:21:13.000Z,text,ゆい：今日は反省も多いのですなう～！(>_<)ううむ。,,,24,5,30
2011-10-25T01:40:59.000Z,text,ゆい：小春日和ですなう♪いつ着たら良いかわからない半袖ニットを着てみました♪( ´▽｀),,,26,8,18
2011-10-24T13:04:58.000Z,text,ゆい：お菓子を食べすぎましたなう～ヽ(´o｀；,,,30,8,32
2011-10-23T11:03:54.000Z,text,ゆい：そういえば大学の学園祭、当たった方いらっしゃるみたいですね♪楽しみにしていまーす♪浅野さんとイベント本当に久しぶりだ～♪( ´▽｀),,,26,11,25
2011-10-22T13:17:32.000Z,text,ゆい：ふぇぇ～ヽ(´o｀；いっぱい写真チェックしたら、目がまわりました～！目をたくさん使った気がする～！ψ(｀∇´)ψ,,,30,11,28
2011-10-22T01:18:31.000Z,text,ゆい：占い師のゲッターズ飯田さんからいただいた、金運アップのストラップのマンボウくんが行方不明…なう(>_<),,,27,12,30
2011-10-21T07:54:31.000Z,text,アルバム制作日記：今回の曲も浅野さんが作詞してくれました♪(^-^)仮歌も浅野さんが歌ってくれましたよー♪私だけが聞く浅野さんの歌なのだ♪得した気分♪曲はJETでおなじみの大川さんです♪,,,38,28,24
2011-10-21T07:48:07.000Z,text,アルバム制作日記：おやつは、ゼリーと漬け物とピーナッツパンです♪,,,24,3,15
2011-10-21T07:23:55.000Z,text,アルバム制作日記：おやつ休憩なう～♪( ´▽｀),,,22,6,10
2011-10-20T13:32:13.000Z,text,アルバム制作日記：アルバムの曲のコーラスを覚えなくてはー！(>_<)きれいなコーラスが出来ると良いな♪,,,25,6,12
2011-10-20T13:29:48.000Z,text,ゆい：ふう～( ´ ▽ ` ;)同窓会みたいな座談で楽しかったなう～♪,,,28,7,5
2011-10-20T06:45:14.000Z,text,ゆい：うーむ！近道がありそう！ψ(｀∇´)ψ,,,20,5,21
2011-10-20T03:34:12.000Z,text,ゆい：起きれました(^-^)/ツイッターの壁紙が操作ミスで勝手に変わってしまいました（笑）雪山さわやか！,,,21,6,22
2011-10-19T15:15:45.000Z,text,ゆい：ふええ～…ヽ(´o｀；顔…洗わなきゃ…ばたっ。,,,33,9,40
2011-10-19T14:12:31.000Z,text,ゆい：うむむ～眠い～(>_<)ダメだ！まだやることが…！,,,30,10,31
2011-10-19T06:32:38.000Z,text,ゆい：お昼は何にしよう？σ(^_^;)エルチキサンドにしようかなぁ？,,,25,8,20
2011-10-18T12:52:09.000Z,text,ゆい：打ち上げなう♪( ´▽｀)何も当たらなかったなう♪( ´▽｀),,,28,12,41
2011-10-18T03:05:01.000Z,text,スタッフ：こんにちは♪・・・・ほっちゃん！大丈夫ですかっ！でも・・宙に舞うなんてすごいです・・にゃう・・。歩くときは気をつけて下さいにゃう。,,,13,7,4
2011-10-17T07:42:17.000Z,text,ゆい：ホワイトチョコレートモカなう♪( ´▽｀)甘くて癒されます♪たいしたケガはなかったですが、両手両ひざすりむきました(>_<)だって宙に舞ったもんな～私（笑）,,,42,15,54
2011-10-17T00:44:44.000Z,text,ゆい：転びましたー(>_<)でもきれいなフォームだった気がするので、まわりの人からは急にスライディングした女の子に見えたと思います（笑）,,,107,89,71
2011-10-16T12:15:33.000Z,text,ゆい：ツインエンジェルのイベント無事終わりましたー♪ありがとうございました♪何だかすごく楽しかったイベントでした♪テスラちゃん可愛い♪( ´▽｀)どんどん可愛く見えてゆく…不思議な存在でした♪,,,37,18,48
2011-10-16T01:59:55.000Z,text,スタッフ:皆さんこんにちは♪今日はﾂｲﾝｴﾝｼﾞｪﾙのイベントです♪参加される方は気をつけてお越しください。…少し蒸し暑いですにゃう…,,,8,8,8
2011-10-15T14:37:27.000Z,text,ゆい：明日はツインエンジェルのイベントです♪服、準備しなきゃなう♪( ´▽｀),,,30,21,41
2011-10-15T09:08:15.000Z,text,ゆい：久しぶりにムシムシしてますなう(｡-_-｡)う、潤ってよかった！,,,21,6,15
2011-10-14T09:08:38.000Z,text,アルバム制作日記：でも歌うのは大変なのだ～(｡-_-｡)漬け物食べながら頑張りますうぃる！,,,29,12,22
