Date,Post Type,Content,Video Thumbnail,Image,Like,Retweet,Reply
2012-12-28T18:06:29.000Z,image,"ライヴBD&DVDの宣伝活動に励んでおりますが、、、明日からはついに！コミックマーケットデビュー！(笑)   
是非、すたちゃブース(西地区4階・ブースNo.332)   に遊びに来てください♬",,https://pbs.twimg.com/media/A_OJJcKCEAAuXo9?format=jpg&name=small,20,8,6
2012-12-28T18:01:33.000Z,image,ほっちゃんにメッセージ書いたり、、、,,https://pbs.twimg.com/media/A_OIBNdCMAAi847?format=jpg&name=small,17,4,2
2012-12-28T18:00:30.000Z,image,店員さんのお手伝いをしたり、、、,,https://pbs.twimg.com/media/A_OHyAHCUAAcXra?format=jpg&name=small,17,3,1
2012-12-28T17:59:29.000Z,image,最近のクマスターはHMVさんに訪問したり、、、,,https://pbs.twimg.com/media/A_OHi-ICYAApcQd?format=jpg&name=small,17,3,1
2012-12-28T17:51:05.000Z,image,"さらに、先日、応募抽選特典用にほっちゃんにサインをもらったのですが、その時の写真を一枚！
エコーちゃんはここしかなかったのです(笑)",,https://pbs.twimg.com/media/A_OFn6CCUAIIaV9?format=jpg&name=small,17,3,2
2012-12-28T17:46:26.000Z,image,"写真は改めましてですが、劇場版の半券施策でもらえるポストカードです！個人的にもお気に入り♡
これからアニメイトかゲーマーズでご購入のお客様は、お忘れなく(^-^)",,https://pbs.twimg.com/media/A_OEjshCUAAeWG4?format=jpg&name=small,16,9,3
2012-12-28T17:44:48.000Z,text,ライヴBDの感想たくさん！ありがとうございます(((o(*ﾟ▽ﾟ*)o))),,,8,2,3
2012-12-28T14:40:28.000Z,text,"高校時代の話や、ライブBDについて語ってます♪
あっでも17歳だから、今も・・・",,,18,18,3
2012-12-28T14:33:29.000Z,text,"明日12月29日（土）13時〜ラジオ関西でOAされる「校内放送マイクバトル」でほっちゃんのコメントが流れます♪
",,,12,11,1
2012-12-27T19:34:37.000Z,text,リッスンさんでなにが起きていたのでしょうか(笑)  RT : AM1134文化放送リッスン：ほっちゃーーーーーーーーん、ホァァーーーーーーーーー！ #listen1134 #joqr #radiko,,,12,1,1
2012-12-27T13:25:10.000Z,text,待機しないとっ！RT : ニコニコ動画にて12月29日～31日の午前0時頃に流れる時報が『猫物語(黒)』とのスペシャルコラボバージョンになります。出演は羽川翼(CV：堀江由衣）でお送りいたします。　,,,19,19,2
