Date,Post Type,Content,Video Thumbnail,Image,Like,Retweet,Reply
2016-03-01T11:21:08.000Z,text,"イヤホンズ＆Aice⁵のライブに関する一問一答！今日の質問は･･･
「それが声優!」WEB４コマで、双葉・いちご・鈴が「3・2・3」の俳句で告知をしていました。みなさんも「3･2･3」で俳句をお願いします！メンバーの回答はこちら→",,,56,33,3
2016-03-01T11:20:39.000Z,text,ライブに関する質問募集にご参加いただいた皆さん、ありがとうございました！早速、今日から「イヤホンズvsAice5」BD&DVD発売記念特設サイトにてメンバーの回答を公開していきますよー！お楽しみに♪【質問募集】「イヤホンズ vs Aice⁵～それがユニット！～NHKホール公演」BD&DVD発売を記念して一問一答が期間限定で復活！一問一答の質問を大募集！ライブに関する質問と一緒に #それがユニット質問企画 とツイートすることで応募可能です。詳しくはHPをご確認下さい。,,,48,30,1
2016-02-26T11:05:00.000Z,image,"「イヤホンズ vs Aice5〜それがユニット！〜NHKホール公演」BD＆DVDのジャケットを公開！合わせて特設サイトもオープンしました！サイトではライブの目撃者コメントも公開中です♪
",,"https://pbs.twimg.com/media/CcIs8VvUcAEH6sk?format=jpg&name=360x360,https://pbs.twimg.com/media/CcIs8VuUcAABYNv?format=jpg&name=small",102,94,1
2016-02-24T06:32:30.000Z,image,"「イヤホンズ vs Aice⁵〜それがユニット！〜NHKホール公演〜」Blu-ray＆DVD法人別オリジナル特典の絵柄を公開しました！
アニメイトさんのクリアファイルはイヤホンズ&Aice5メンバーのSDキャラデザインです！",,https://pbs.twimg.com/media/Cb9bZF0WoAAuoRe?format=jpg&name=small,59,40,3
2016-02-24T06:31:22.000Z,image,"「イヤホンズ vs Aice⁵〜それがユニット！〜NHKホール公演〜」Blu-ray＆DVD法人別オリジナル特典の絵柄を公開しました！
とらのあなの缶バッジはイヤホンズ、Aice5絵柄の2個セットです！",,"https://pbs.twimg.com/media/Cb9bH6TW0AESx_u?format=jpg&name=360x360,https://pbs.twimg.com/media/Cb9bH6bWEAEJbsj?format=jpg&name=360x360",71,45,2
2016-02-20T02:02:34.000Z,text,"「イヤホンズ vs Aice⁵〜それがユニット！〜NHKホール公演」Blu-ray＆DVD法人別オリジナル特典決定！アニメイトさんでは、クリアファイル。とらのあなさんではか缶バッチ2個セットです！
特典&イベント情報の詳細はこちら→",,,103,100,2
2016-02-20T01:30:00.000Z,text,『「それが声優！」×「イヤホンズ vs Aice⁵」スペシャルトークイベント～それが打ち上げ！～』開催が決定！イベントには3/23発売の「イヤホンズ vs Aice5」と「それが声優！」7巻の両タイトルをご購入いただいた方、全員をご招待！久々にAice5のメンバー集結です！,,,227,281,8
2016-02-04T12:32:35.000Z,text,【質問募集】「イヤホンズ vs Aice⁵～それがユニット！～NHKホール公演」BD&DVD発売を記念して一問一答が期間限定で復活！一問一答の質問を大募集！ライブに関する質問と一緒に #それがユニット質問企画 とツイートすることで応募可能です。詳しくはHPをご確認下さい。,,,70,75,1
2016-02-04T12:21:42.000Z,image,さらに！「イヤホンズ vs Aice5～それがユニット！～NHKホール公演」BD＆DVDの発売決定を記念して「それが声優！」描き下ろし４コマも合わせて公開！早期予約特典など新情報は→,,https://pbs.twimg.com/media/CaXrhjcUcAAQpQX?format=jpg&name=medium,165,179,2
2016-02-04T12:17:35.000Z,text,【お知らせ】「イヤホンズ vs Aice5～それがユニット！～NHKホール公演」Blu-ray＆DVD、３月23日に発売決定！！発売を記念してHPにはメンバーからのコメントを公開中！詳しくは #Aice5 #イヤホンズ,,,169,234,6
